timestamp,alert_level,regime,score_composite,spread_observed
2019-01-08 00:00:00,verde,pre_crisis,0.0011873802937881,0.0
2019-01-08 01:00:00,verde,pre_crisis,0.005624196900552,0.0
2019-01-08 02:00:00,verde,pre_crisis,0.0012224448303939,0.0
2019-01-08 03:00:00,verde,pre_crisis,0.0046052406350931,0.0
2019-01-08 04:00:00,verde,pre_crisis,0.0038415236074143,0.0
2019-01-08 05:00:00,verde,pre_crisis,0.0013119841524746,0.0
2019-01-08 06:00:00,verde,pre_crisis,0.001438981058809,0.0
2019-01-08 07:00:00,verde,pre_crisis,0.0067550696330335,0.0
2019-01-08 08:00:00,verde,pre_crisis,0.0056746659715182,0.0
2019-01-08 09:00:00,verde,pre_crisis,0.0010498314842429,0.0
2019-01-08 10:00:00,verde,pre_crisis,0.0001821140557489,0.0
2019-01-08 11:00:00,verde,pre_crisis,0.0005805368788725,0.0
2019-01-08 12:00:00,verde,pre_crisis,0.0005993240131808,0.0
2019-01-08 13:00:00,verde,pre_crisis,0.0026487740230087,0.0
2019-01-08 14:00:00,verde,pre_crisis,0.0014469764721894,0.0
2019-01-08 15:00:00,verde,pre_crisis,0.0192598063035932,0.029999999999994
2019-01-08 16:00:00,verde,pre_crisis,0.1936355700642507,0.6699999999999946
2019-01-08 17:00:00,verde,pre_crisis,0.1378206620485882,0.0
2019-01-08 18:00:00,verde,pre_crisis,0.0454387741424855,0.0
2019-01-08 19:00:00,verde,pre_crisis,0.0369132237486709,0.0
2019-01-08 20:00:00,verde,pre_crisis,0.0105920963503259,0.0
2019-01-08 21:00:00,verde,pre_crisis,0.0071260155314725,0.0
2019-01-08 22:00:00,verde,pre_crisis,0.0237600057893545,0.0
2019-01-08 23:00:00,verde,pre_crisis,0.0113489028579969,0.0
2019-01-09 00:00:00,ambar,pre_crisis,0.3734481180297701,11.159999999999997
2019-01-09 01:00:00,verde,pre_crisis,0.1885888823707848,0.0
2019-01-09 02:00:00,ambar,pre_crisis,0.3068426712315333,2.200000000000003
2019-01-09 03:00:00,naranja,pre_crisis,0.6051410829759596,0.6899999999999977
2019-01-09 04:00:00,ambar,pre_crisis,0.4056923175128122,0.3900000000000005
2019-01-09 05:00:00,verde,pre_crisis,0.2265625475721666,0.0
2019-01-09 06:00:00,verde,pre_crisis,0.2117524885704938,0.0
2019-01-09 07:00:00,verde,pre_crisis,0.1964693378704428,0.0
2019-01-09 08:00:00,verde,pre_crisis,0.1776385165195085,0.0
2019-01-09 09:00:00,verde,pre_crisis,0.1532147914613657,0.0
2019-01-09 10:00:00,verde,pre_crisis,0.154466125382391,0.0
2019-01-09 11:00:00,verde,pre_crisis,0.1468066783938378,0.0
